imu_timestamp, mcu_timestamp
38986678,931598906
38986870,931603433
38987062,931607961
38987254,931612488
38987446,931617016
38987638,931621544
38987830,931626071
38988022,931630599
38988214,931635126
38988406,931639654
38988598,931644181
38988790,931648709
38988982,931653236
38989174,931657764
38989366,931662291
38989558,931666819
38989750,931671346
38989942,931675874
38990134,931680401
38990326,931684929
38990518,931689457
38990710,931693984
38990902,931698512
38991094,931703039
38991286,931707567
38991478,931712094
38991670,931716622
38991862,931721149
38992054,931725677
38992246,931730204
38992438,931734732
38992630,931739259
38992822,931743787
38993014,931748315
38993206,931752842
38993398,931757370
38993590,931761897
38993782,931766425
38993974,931770952
38994166,931775480
38994358,931780007
38994550,931784535
38994742,931789062
38994934,931793590
38995126,931798117
38995318,931802645
38995510,931807173
38995702,931811700
38995894,931816228
38996086,931820755
38996278,931825283
38996470,931829810
38996662,931834338
38996854,931838865
38997046,931843393
38997238,931847920
38997430,931852448
38997622,931856975
38997814,931861503
38998006,931866030
38998198,931870558
38998390,931875086
38998582,931879613
38998774,931884141
38998966,931888668
38999158,931893196
38999350,931897723
38999542,931902251
38999734,931906778
38999926,931911306
39000118,931915833
39000310,931920361
39000502,931924888
39000694,931929416
39000886,931933944
39001078,931938471
39001270,931942999
39001462,931947526
39001654,931952054
39001846,931956581
39002038,931961109
39002230,931965636
39002422,931970164
39002614,931974691
39002806,931979219
39002998,931983746
39003190,931988274
39003382,931992802
39003574,931997329
39003766,932001857
39003958,932006384
39004150,932010912
39004342,932015439
39004534,932019967
39004726,932024494
39004918,932029022
39005110,932033549
39005302,932038077
39005494,932042604
39005686,932047132
39005878,932051659
39006070,932056187
39006262,932060715
39006454,932065242
39006646,932069770
39006838,932074297
39007030,932078825
39007222,932083352
39007414,932087880
39007606,932092407
39007798,932096935
39007990,932101462
39008182,932105990
39008374,932110517
39008566,932115045
39008758,932119573
39008950,932124100
39009142,932128628
39009334,932133155
39009526,932137683
39009718,932142210
39009910,932146738
39010102,932151265
39010294,932155793
39010486,932160320
39010678,932164848
39010870,932169375
39011062,932173903
39011254,932178431
39011446,932182958
39011638,932187486
39011830,932192013
39012022,932196541
39012214,932201068
39012406,932205596
39012598,932210123
39012790,932214651
39012982,932219178
39013174,932223706
39013366,932228233
39013558,932232761
39013750,932237288
39013942,932241816
39014134,932246344
39014326,932250871
39014518,932255399
39014710,932259926
39014902,932264454
39015094,932268981
39015286,932273509
39015478,932278036
39015670,932282564
39015862,932287091
39016054,932291619
39016246,932296146
39016438,932300674
39016630,932305202
39016822,932309729
39017014,932314257
39017206,932318784
39017398,932323312
39017590,932327839
39017782,932332367
39017974,932336894
39018166,932341422
39018358,932345949
39018550,932350477
39018742,932355004
39018934,932359532
39019126,932364060
39019318,932368587
39019510,932373115
39019702,932377642
39019894,932382170
39020086,932386697
39020278,932391225
39020470,932395752
39020662,932400280
39020854,932404807
39021046,932409335
39021238,932413862
39021430,932418390
39021622,932422917
39021814,932427445
39022006,932431973
39022198,932436500
39022390,932441028
39022582,932445555
39022774,932450083
39022966,932454610
39023158,932459138
39023350,932463665
39023542,932468193
39023734,932472720
39023926,932477248
39024118,932481775
39024310,932486303
39024502,932490831
39024694,932495358
39024886,932499886
39025078,932504413
39025270,932508941
39025462,932513468
39025654,932517996
39025846,932522523
39026038,932527051
39026230,932531578
39026422,932536106
39026614,932540633
39026806,932545161
39026998,932549688
39027190,932554216
39027382,932558744
39027574,932563271
39027766,932567799
39027958,932572326
39028150,932576854
39028342,932581381
39028534,932585909
39028726,932590436
39028918,932594964
39029110,932599491
39029302,932604019
39029494,932608546
39029686,932613074
39029878,932617602
39030070,932622129
39030262,932626657
39030454,932631184
39030646,932635712
39030838,932640239
39031030,932644767
39031222,932649294
39031414,932653822
39031606,932658349
39031798,932662877
39031990,932667404
39032182,932671932
39032374,932676459
39032566,932680987
39032758,932685515
39032950,932690042
39033142,932694570
39033334,932699097
39033526,932703625
39033718,932708152
39033910,932712680
39034102,932717207
39034294,932721735
39034486,932726262
39034678,932730790
39034870,932735317
39035062,932739845
39035254,932744373
39035446,932748900
39035638,932753428
